USERNAME,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TEAM_TO_WIN_MATCH,MATCH_RESULT,CORRECT_SCORE_TEAM,CORRECT_SCORE,MATCH_RESULT_POINTS,CORRECT_SCORE_POINTS
chris,2020,1,17,20,51,3,West Ham,home,home,2-1,33.52,13.33
chris,2020,1,17,20,51,3,Chelsea,away,away,3-1,12.25,14.97
chris,2020,1,17,20,51,3,draw,draw,draw,1-1,37.53,9.29
chris,2020,1,17,20,51,3,Liverpool,home,home,2-0,10,7.85
chris,2020,1,17,20,51,4,Watford,home,home,2-0,35.87,18.1
chris,2020,1,17,20,51,4,Arsenal,home,home,2-1,18.14,11.38
chris,2020,1,17,20,51,4,Brighton,home,home,3-1,14.66,13.01
chris,2020,1,17,20,51,4,Man City,home,home,4-1,2.55,21.06
chris,2020,1,17,20,51,4,draw,draw,draw,1-1,38.71,7.89
chris,2020,1,17,20,51,4,Wolves,away,away,2-1,33.71,12.72
chris,2020,1,17,20,51,4,West Ham,home,home,2-1,33.52,13.33
chris,2020,1,17,20,51,4,Chelsea,away,away,3-1,12.25,14.97
chris,2020,1,17,20,51,4,draw,draw,draw,1-1,37.53,9.29
chris,2020,1,17,20,51,4,Liverpool,home,home,2-0,10,7.85
chris,2020,1,17,20,51,4,Watford,home,home,2-0,35.87,18.1
chris,2020,1,17,20,51,4,Arsenal,home,home,2-1,18.14,11.38
chris,2020,1,17,20,51,4,Brighton,home,home,3-1,14.66,13.01
chris,2020,1,17,20,51,4,Man City,home,home,4-1,2.55,21.06
chris,2020,1,17,20,51,4,draw,draw,draw,1-1,38.71,7.89
chris,2020,1,17,20,51,4,Wolves,away,away,2-1,33.71,12.72
chris,2020,1,17,20,51,4,West Ham,home,home,2-1,33.52,13.33
chris,2020,1,17,20,51,4,Chelsea,away,away,3-1,12.25,14.97
chris,2020,1,17,20,51,4,draw,draw,draw,1-1,37.53,9.29
chris,2020,1,17,20,51,4,Liverpool,home,home,2-0,10,7.85
bert,2020,1,18,9,19,1,Tottenham,away,away,2-0,25,11.43
bert,2020,1,18,9,19,1,draw,draw,draw,1-1,36.76,8.98
bert,2020,1,18,9,19,1,Brighton,home,home,2-0,14.66,9.51
bert,2020,1,18,9,19,1,Man City,home,home,3-0,2.55,9.83
bert,2020,1,18,9,19,1,Norwich,home,home,2-0,24.73,14.66
bert,2020,1,18,9,19,1,Southampton,home,home,2-1,28.09,11.66
bert,2020,1,18,9,19,1,West Ham,home,home,1-0,33.52,12.22
bert,2020,1,18,9,19,1,Chelsea,away,away,1-0,12.25,9.79
bert,2020,1,18,9,19,1,Leicester,away,away,1-0,19.11,10.53
bert,2020,1,18,9,19,1,Liverpool,home,home,3-0,10,11.52
karldale,2020,1,18,11,5,38,Watford,home,home,2-1,35.87,11.43
karldale,2020,1,18,11,5,38,Sheff Utd,away,away,1-0,45.1,15.57
karldale,2020,1,18,11,5,38,draw,draw,draw,1-1,39.59,9.51
karldale,2020,1,18,11,5,38,Man City,home,home,3-1,2.55,18.26
karldale,2020,1,18,11,5,38,draw,draw,draw,Other,38.71,11.13
karldale,2020,1,18,11,5,38,draw,draw,draw,1-1,38.2,7.42
karldale,2020,1,18,11,5,38,Everton,away,away,2-1,27.37,11.11
karldale,2020,1,18,11,5,38,draw,draw,draw,1-1,36.36,10.94
karldale,2020,1,18,11,5,38,Leicester,away,away,2-1,19.11,11.77
karldale,2020,1,18,11,5,38,Liverpool,home,home,2-1,10,9.42
Miktor,2020,1,20,17,39,47,draw,draw,draw,Other,39.89,13.13
Miktor,2020,1,20,17,39,47,Brighton,away,away,4-1,28.41,45.5
Miktor,2020,1,20,17,39,47,Crystal Palace,home,home,3-0,33.14,34.68
Miktor,2020,1,20,17,39,47,Newcastle,away,away,1-0,53.13,15.48
Miktor,2020,1,20,17,39,47,Sheff Utd,home,home,2-0,58.58,43
Miktor,2020,1,20,17,39,47,Arsenal,away,away,3-2,44.78,40.77
Miktor,2020,1,20,17,39,47,Leicester,home,home,3-1,13.58,15.07
Miktor,2020,1,20,17,39,47,Norwich,away,away,1-0,56.34,24.91
Miktor,2020,1,20,17,39,47,Burnley,away,away,Other,60.4,35.9
Miktor,2020,1,20,17,39,47,draw,draw,draw,Other,34.48,13.19
alf,2020,1,20,19,8,35,Watford,away,away,2-1,27.35,11.33
alf,2020,1,20,19,8,35,Bournemouth,home,home,2-1,31.82,13.32
alf,2020,1,20,19,8,35,draw,draw,draw,1-1,36.89,6.63
alf,2020,1,20,19,8,35,Everton,home,home,1-0,12.53,7.22
alf,2020,1,20,19,8,35,Man City,away,away,2-1,8.88,8.39
alf,2020,1,20,19,8,35,Chelsea,home,home,2-0,17.91,9.94
alf,2020,1,20,19,8,35,Leicester,home,home,1-0,13.58,9.86
alf,2020,1,20,19,8,35,Tottenham,home,home,1-0,9.86,9.75
alf,2020,1,20,19,8,35,Man Utd,home,home,2-1,9.4,11.53
alf,2020,1,20,19,8,35,Wolves,home,home,2-1,51.72,21.73
chris,2020,1,21,9,57,17,draw,draw,draw,1-1,39.89,8.5
chris,2020,1,21,9,57,17,draw,draw,draw,1-1,39.77,7.77
chris,2020,1,21,9,57,17,Crystal Palace,home,home,2-1,33.14,12.24
chris,2020,1,21,9,57,17,Everton,home,home,2-0,12.53,7.74
chris,2020,1,21,9,57,17,draw,draw,draw,Other,32.54,15.6
chris,2020,1,21,9,57,17,Chelsea,home,home,2-0,17.91,9.94
chris,2020,1,21,9,57,17,Leicester,home,home,3-1,13.58,15.07
chris,2020,1,21,9,57,17,Tottenham,home,home,3-0,9.86,11.91
chris,2020,1,21,9,57,17,Man Utd,home,home,2-1,9.4,11.53
chris,2020,1,21,9,57,17,Liverpool,away,away,2-1,13.79,9.31
chris,2020,1,21,9,57,18,draw,draw,draw,1-1,39.89,8.5
chris,2020,1,21,9,57,18,draw,draw,draw,1-1,39.77,7.77
chris,2020,1,21,9,57,18,Crystal Palace,home,home,2-1,33.14,12.24
chris,2020,1,21,9,57,18,Everton,home,home,2-0,12.53,7.74
chris,2020,1,21,9,57,18,draw,draw,draw,Other,32.54,15.6
chris,2020,1,21,9,57,18,Chelsea,home,home,2-0,17.91,9.94
chris,2020,1,21,9,57,18,Leicester,home,home,3-1,13.58,15.07
chris,2020,1,21,9,57,18,Tottenham,home,home,3-0,9.86,11.91
chris,2020,1,21,9,57,18,Man Utd,home,home,2-1,9.4,11.53
chris,2020,1,21,9,57,18,Liverpool,away,away,2-1,13.79,9.31
bert,2020,1,21,14,58,11,Watford,away,away,1-0,27.35,11.33
bert,2020,1,21,14,58,11,Brighton,away,away,2-0,28.41,14.43
bert,2020,1,21,14,58,11,Crystal Palace,home,home,2-0,33.14,15.3
bert,2020,1,21,14,58,11,Newcastle,away,away,1-0,53.13,15.48
bert,2020,1,21,14,58,11,Sheff Utd,home,home,1-0,58.58,27.27
bert,2020,1,21,14,58,11,Chelsea,home,home,2-1,17.91,8.95
bert,2020,1,21,14,58,11,Leicester,home,home,2-0,13.58,10.44
bert,2020,1,21,14,58,11,Tottenham,home,home,4-0,9.86,20.58
bert,2020,1,21,14,58,11,Man Utd,home,home,2-0,9.4,9.5
bert,2020,1,21,14,58,11,Wolves,home,home,1-0,51.72,17.59
bert,2020,1,21,14,58,18,Watford,away,away,1-0,27.35,11.33
bert,2020,1,21,14,58,18,Brighton,away,away,2-0,28.41,14.43
bert,2020,1,21,14,58,18,Crystal Palace,home,home,2-0,33.14,15.3
bert,2020,1,21,14,58,18,Newcastle,away,away,1-0,53.13,15.48
bert,2020,1,21,14,58,18,Sheff Utd,home,home,1-0,58.58,27.27
bert,2020,1,21,14,58,18,Chelsea,home,home,2-1,17.91,8.95
bert,2020,1,21,14,58,18,Leicester,home,home,2-0,13.58,10.44
bert,2020,1,21,14,58,18,Tottenham,home,home,4-0,9.86,20.58
bert,2020,1,21,14,58,18,Man Utd,home,home,2-0,9.4,9.5
bert,2020,1,21,14,58,18,Wolves,home,home,1-0,51.72,17.59
adrian,2020,1,21,16,17,14,draw,draw,draw,Other,39.89,13.13
adrian,2020,1,21,16,17,14,draw,draw,draw,1-1,39.77,7.77
adrian,2020,1,21,16,17,14,Southampton,away,away,2-1,29.97,11.22
adrian,2020,1,21,16,17,14,Everton,home,home,2-1,12.53,9.29
adrian,2020,1,21,16,17,14,Man City,away,away,4-1,8.88,22.03
adrian,2020,1,21,16,17,14,draw,draw,draw,Other,37.31,10.92
adrian,2020,1,21,16,17,14,Leicester,home,home,2-0,13.58,10.44
adrian,2020,1,21,16,17,14,Tottenham,home,home,2-1,9.86,9.21
adrian,2020,1,21,16,17,14,Man Utd,home,home,3-0,9.4,13.57
adrian,2020,1,21,16,17,14,Liverpool,away,away,3-2,13.79,30.01
stevie,2020,1,21,17,49,4,Watford,away,away,2-1,27.35,11.33
stevie,2020,1,21,17,49,4,Brighton,away,away,1-0,28.41,11.1
stevie,2020,1,21,17,49,4,Southampton,away,away,2-1,29.97,11.22
stevie,2020,1,21,17,49,4,Everton,home,home,2-0,12.53,7.74
stevie,2020,1,21,17,49,4,Sheff Utd,home,home,2-1,58.58,27.27
stevie,2020,1,21,17,49,4,Chelsea,home,home,2-1,17.91,8.95
stevie,2020,1,21,17,49,4,Leicester,home,home,2-1,13.58,10.44
stevie,2020,1,21,17,49,4,Tottenham,home,home,2-0,9.86,9.75
stevie,2020,1,21,17,49,4,Man Utd,home,home,2-1,9.4,11.53
stevie,2020,1,21,17,49,4,Liverpool,away,away,3-1,13.79,15.52
stevie,2020,1,21,17,49,11,Watford,away,away,2-1,27.35,11.33
stevie,2020,1,21,17,49,11,Brighton,away,away,1-0,28.41,11.1
stevie,2020,1,21,17,49,11,Southampton,away,away,2-1,29.97,11.22
stevie,2020,1,21,17,49,11,Everton,home,home,2-0,12.53,7.74
stevie,2020,1,21,17,49,11,Sheff Utd,home,home,2-1,58.58,27.27
stevie,2020,1,21,17,49,11,Chelsea,home,home,2-1,17.91,8.95
stevie,2020,1,21,17,49,11,Leicester,home,home,2-1,13.58,10.44
stevie,2020,1,21,17,49,11,Tottenham,home,home,2-0,9.86,9.75
stevie,2020,1,21,17,49,11,Man Utd,home,home,2-1,9.4,11.53
stevie,2020,1,21,17,49,11,Liverpool,away,away,3-1,13.79,15.52
stevie,2020,1,21,17,49,12,Watford,away,away,2-1,27.35,11.33
stevie,2020,1,21,17,49,12,Brighton,away,away,1-0,28.41,11.1
stevie,2020,1,21,17,49,12,Southampton,away,away,2-1,29.97,11.22
stevie,2020,1,21,17,49,12,Everton,home,home,2-0,12.53,7.74
stevie,2020,1,21,17,49,12,Sheff Utd,home,home,2-1,58.58,27.27
stevie,2020,1,21,17,49,12,Chelsea,home,home,2-1,17.91,8.95
stevie,2020,1,21,17,49,12,Leicester,home,home,2-1,13.58,10.44
stevie,2020,1,21,17,49,12,Tottenham,home,home,2-0,9.86,9.75
stevie,2020,1,21,17,49,12,Man Utd,home,home,2-1,9.4,11.53
stevie,2020,1,21,17,49,12,Liverpool,away,away,3-1,13.79,15.52
stevie,2020,1,21,17,49,13,Watford,away,away,2-1,27.35,11.33
stevie,2020,1,21,17,49,13,Brighton,away,away,1-0,28.41,11.1
stevie,2020,1,21,17,49,13,Southampton,away,away,2-1,29.97,11.22
stevie,2020,1,21,17,49,13,Everton,home,home,2-0,12.53,7.74
stevie,2020,1,21,17,49,13,Sheff Utd,home,home,2-1,58.58,27.27
stevie,2020,1,21,17,49,13,Chelsea,home,home,2-1,17.91,8.95
stevie,2020,1,21,17,49,13,Leicester,home,home,2-1,13.58,10.44
stevie,2020,1,21,17,49,13,Tottenham,home,home,2-0,9.86,9.75
stevie,2020,1,21,17,49,13,Man Utd,home,home,2-1,9.4,11.53
stevie,2020,1,21,17,49,13,Liverpool,away,away,3-1,13.79,15.52
karldale,2020,1,21,18,10,7,Watford,away,away,2-1,27.35,11.33
karldale,2020,1,21,18,10,7,Bournemouth,home,home,1-0,31.82,12.21
karldale,2020,1,21,18,10,7,Southampton,away,away,2-1,29.97,11.22
karldale,2020,1,21,18,10,7,draw,draw,draw,0-0,34.33,11.35
karldale,2020,1,21,18,10,7,draw,draw,draw,Other,32.54,15.6
karldale,2020,1,21,18,10,7,draw,draw,draw,Other,37.31,10.92
karldale,2020,1,21,18,10,7,Leicester,home,home,3-1,13.58,15.07
karldale,2020,1,21,18,10,7,Norwich,away,away,2-1,56.34,24.91
karldale,2020,1,21,18,10,7,Burnley,away,away,2-1,60.4,39.34
karldale,2020,1,21,18,10,7,draw,draw,draw,1-1,34.48,8.28
Miktor,2020,1,29,8,32,31,Leicester,home,home,3-1,29.17,23.51
Miktor,2020,1,29,8,32,31,Aston Villa,away,away,2-0,37.23,23.74
Miktor,2020,1,29,8,32,31,Sheff Utd,away,away,3-2,29.21,54.31
Miktor,2020,1,29,8,32,31,Liverpool,home,home,5-1,6.74,47.22
Miktor,2020,1,29,8,32,31,Norwich,away,away,3-2,37.63,43.59
Miktor,2020,1,29,8,32,31,Everton,away,away,4-0,29.41,53.82
Miktor,2020,1,29,8,32,31,Brighton,away,away,3-0,32.4,37.8
Miktor,2020,1,29,8,32,31,Man Utd,home,home,4-0,23.53,48.76
Miktor,2020,1,29,8,32,31,Arsenal,away,away,3-1,22.22,20.69
Miktor,2020,1,29,8,32,31,Tottenham,home,home,2-1,48.58,21.93
adrian,2020,1,29,9,47,38,draw,draw,draw,1-1,41.67,8.4
adrian,2020,1,29,9,47,38,Bournemouth,home,home,2-0,22.87,13.56
adrian,2020,1,29,9,47,38,Sheff Utd,away,away,2-1,29.21,15.89
adrian,2020,1,29,9,47,38,Liverpool,home,home,1-0,6.74,12.5
adrian,2020,1,29,9,47,38,Newcastle,home,home,2-1,24.73,10.63
adrian,2020,1,29,9,47,38,draw,draw,draw,1-1,38.1,7.39
adrian,2020,1,29,9,47,38,draw,draw,draw,1-1,39.11,7.78
adrian,2020,1,29,9,47,38,Wolverhampton,away,away,2-1,40.11,15.46
adrian,2020,1,29,9,47,38,Arsenal,away,away,1-0,22.22,10.34
adrian,2020,1,29,9,47,38,Man City,away,away,3-1,12.55,13.85
bert,2020,2,1,9,33,57,Chelsea,away,away,2-0,29.17,19.03
bert,2020,2,1,9,33,57,Aston Villa,away,away,2-1,37.23,14.69
bert,2020,2,1,9,33,57,draw,draw,draw,1-1,34.83,8.61
bert,2020,2,1,9,33,57,Liverpool,home,home,4-0,6.74,20.83
bert,2020,2,1,9,33,57,Newcastle,home,home,1-0,24.73,9.57
bert,2020,2,1,9,33,57,Watford,home,home,2-0,32.49,15.83
bert,2020,2,1,9,33,57,Brighton,away,away,1-0,32.4,12.23
bert,2020,2,1,9,33,57,Man Utd,home,home,2-0,23.53,11.89
bert,2020,2,1,9,33,57,draw,draw,draw,1-1,38.1,8.52
bert,2020,2,1,9,33,57,Man City,away,away,2-0,12.55,11.54
karldale,2020,2,1,10,35,31,draw,draw,draw,1-1,41.67,8.4
karldale,2020,2,1,10,35,31,Aston Villa,away,away,2-1,37.23,14.69
karldale,2020,2,1,10,35,31,draw,draw,draw,1-1,34.83,8.61
karldale,2020,2,1,10,35,31,draw,draw,draw,1-1,31.09,16.67
karldale,2020,2,1,10,35,31,Norwich,away,away,2-1,37.63,13.82
karldale,2020,2,1,10,35,31,Watford,home,home,2-1,32.49,12.66
karldale,2020,2,1,10,35,31,draw,draw,draw,1-1,39.11,7.78
karldale,2020,2,1,10,35,31,Wolverhampton,away,away,2-1,40.11,15.46
karldale,2020,2,1,10,35,31,Burnley,home,home,2-1,39.68,18.25
karldale,2020,2,1,10,35,31,Man City,away,away,4-1,12.55,24.24
karldale,2020,2,1,10,36,0,draw,draw,draw,1-1,41.67,8.4
karldale,2020,2,1,10,36,0,Aston Villa,away,away,2-1,37.23,14.69
karldale,2020,2,1,10,36,0,draw,draw,draw,1-1,34.83,8.61
karldale,2020,2,1,10,36,0,draw,draw,draw,1-1,31.09,16.67
karldale,2020,2,1,10,36,0,Norwich,away,away,2-1,37.63,13.82
karldale,2020,2,1,10,36,0,Watford,home,home,2-1,32.49,12.66
karldale,2020,2,1,10,36,0,draw,draw,draw,1-1,39.11,7.78
karldale,2020,2,1,10,36,0,Wolverhampton,away,away,2-1,40.11,15.46
karldale,2020,2,1,10,36,0,Burnley,home,home,2-1,39.68,18.25
karldale,2020,2,1,10,36,0,Man City,away,away,4-1,12.55,24.24
stevie,2020,2,1,11,4,32,Leicester,home,home,2-1,29.17,12.32
stevie,2020,2,1,11,4,32,Aston Villa,away,away,2-0,37.23,23.74
stevie,2020,2,1,11,4,32,Sheff Utd,away,away,1-0,29.21,9.27
stevie,2020,2,1,11,4,32,Liverpool,home,home,3-1,6.74,16.67
stevie,2020,2,1,11,4,32,Norwich,away,away,2-1,37.63,13.82
stevie,2020,2,1,11,4,32,Watford,home,home,2-1,32.49,12.66
stevie,2020,2,1,11,4,32,Brighton,away,away,1-0,32.4,12.23
stevie,2020,2,1,11,4,32,Wolverhampton,away,away,2-1,40.11,15.46
stevie,2020,2,1,11,4,32,Burnley,home,home,2-1,39.68,18.25
stevie,2020,2,1,11,4,32,draw,draw,draw,1-1,38.87,11.54
chris,2020,2,1,11,20,27,draw,draw,draw,1-1,41.67,8.4
chris,2020,2,1,11,20,27,Bournemouth,home,home,2-1,22.87,10.74
chris,2020,2,1,11,20,27,C.Palace,home,home,1-0,35.96,10.6
chris,2020,2,1,11,20,27,Liverpool,home,home,3-1,6.74,16.67
chris,2020,2,1,11,20,27,Newcastle,home,home,2-1,24.73,10.63
chris,2020,2,1,11,20,27,draw,draw,draw,1-1,38.1,7.39
chris,2020,2,1,11,20,27,draw,draw,draw,1-1,39.11,7.78
chris,2020,2,1,11,20,27,Wolverhampton,away,away,2-1,40.11,15.46
chris,2020,2,1,11,20,27,Arsenal,away,away,2-1,22.22,11.56
chris,2020,2,1,11,20,27,draw,draw,draw,Other,38.87,12.68
chris,2020,2,1,11,20,30,draw,draw,draw,1-1,41.67,8.4
chris,2020,2,1,11,20,30,Bournemouth,home,home,2-1,22.87,10.74
chris,2020,2,1,11,20,30,C.Palace,home,home,1-0,35.96,10.6
chris,2020,2,1,11,20,30,Liverpool,home,home,3-1,6.74,16.67
chris,2020,2,1,11,20,30,Newcastle,home,home,2-1,24.73,10.63
chris,2020,2,1,11,20,30,draw,draw,draw,1-1,38.1,7.39
chris,2020,2,1,11,20,30,draw,draw,draw,1-1,39.11,7.78
chris,2020,2,1,11,20,30,Wolverhampton,away,away,2-1,40.11,15.46
chris,2020,2,1,11,20,30,Arsenal,away,away,2-1,22.22,11.56
chris,2020,2,1,11,20,30,draw,draw,draw,Other,38.87,12.68
chris,2020,2,1,11,20,33,draw,draw,draw,1-1,41.67,8.4
chris,2020,2,1,11,20,33,Bournemouth,home,home,2-1,22.87,10.74
chris,2020,2,1,11,20,33,C.Palace,home,home,1-0,35.96,10.6
chris,2020,2,1,11,20,33,Liverpool,home,home,3-1,6.74,16.67
chris,2020,2,1,11,20,33,Newcastle,home,home,2-1,24.73,10.63
chris,2020,2,1,11,20,33,draw,draw,draw,1-1,38.1,7.39
chris,2020,2,1,11,20,33,draw,draw,draw,1-1,39.11,7.78
chris,2020,2,1,11,20,33,Wolverhampton,away,away,2-1,40.11,15.46
chris,2020,2,1,11,20,33,Arsenal,away,away,2-1,22.22,11.56
chris,2020,2,1,11,20,33,draw,draw,draw,Other,38.87,12.68
chris,2020,2,1,11,20,33,draw,draw,draw,1-1,41.67,8.4
chris,2020,2,1,11,20,33,Bournemouth,home,home,2-1,22.87,10.74
chris,2020,2,1,11,20,33,C.Palace,home,home,1-0,35.96,10.6
chris,2020,2,1,11,20,33,Liverpool,home,home,3-1,6.74,16.67
chris,2020,2,1,11,20,33,Newcastle,home,home,2-1,24.73,10.63
chris,2020,2,1,11,20,33,draw,draw,draw,1-1,38.1,7.39
chris,2020,2,1,11,20,33,draw,draw,draw,1-1,39.11,7.78
chris,2020,2,1,11,20,33,Wolverhampton,away,away,2-1,40.11,15.46
chris,2020,2,1,11,20,33,Arsenal,away,away,2-1,22.22,11.56
chris,2020,2,1,11,20,33,draw,draw,draw,Other,38.87,12.68
chris,2020,2,1,11,20,34,draw,draw,draw,1-1,41.67,8.4
chris,2020,2,1,11,20,34,Bournemouth,home,home,2-1,22.87,10.74
chris,2020,2,1,11,20,34,C.Palace,home,home,1-0,35.96,10.6
chris,2020,2,1,11,20,34,Liverpool,home,home,3-1,6.74,16.67
chris,2020,2,1,11,20,34,Newcastle,home,home,2-1,24.73,10.63
chris,2020,2,1,11,20,34,draw,draw,draw,1-1,38.1,7.39
chris,2020,2,1,11,20,34,draw,draw,draw,1-1,39.11,7.78
chris,2020,2,1,11,20,34,Wolverhampton,away,away,2-1,40.11,15.46
chris,2020,2,1,11,20,34,Arsenal,away,away,2-1,22.22,11.56
chris,2020,2,1,11,20,34,draw,draw,draw,Other,38.87,12.68
Miktor,2020,2,6,14,4,46,Everton,home,home,4-0,15.2,32.24
Miktor,2020,2,6,14,4,46,Watford,away,away,3-0,38.67,53.58
Miktor,2020,2,6,14,4,46,Sheff Utd,home,home,3-0,16.59,13.81
Miktor,2020,2,6,14,4,46,Man City,home,home,3-2,3.26,45.99
Miktor,2020,2,6,14,4,46,Wolves,home,home,4-1,29.89,53.59
Miktor,2020,2,6,14,4,46,draw,draw,draw,0-0,35.79,10.14
Miktor,2020,2,6,14,4,46,Norwich,home,home,1-0,60.48,30.87
Miktor,2020,2,6,14,4,46,Aston Villa,home,home,Other,43.62,24.69
Miktor,2020,2,6,14,4,46,Newcastle,away,away,Other,55.37,126.36
Miktor,2020,2,6,14,4,46,Chelsea,home,home,3-2,18.91,35.02
adrian,2020,2,6,14,11,29,Everton,home,home,2-1,15.2,10.56
adrian,2020,2,6,14,11,29,Brighton,home,home,2-1,23.76,13.07
adrian,2020,2,6,14,11,29,Sheff Utd,home,home,2-1,16.59,10.09
adrian,2020,2,6,14,11,29,Man City,home,home,4-1,3.26,23.79
adrian,2020,2,6,14,11,29,draw,draw,draw,Other,37.93,12.18
adrian,2020,2,6,14,11,29,Southampton,home,home,2-0,16.49,8.62
adrian,2020,2,6,14,11,29,Liverpool,away,away,3-0,8.06,11.28
adrian,2020,2,6,14,11,29,draw,draw,draw,1-1,38.26,8.01
adrian,2020,2,6,14,11,29,Arsenal,home,home,1-0,10.66,6.69
adrian,2020,2,6,14,11,29,draw,draw,draw,Other,36.8,15.4
adrian,2020,2,6,14,11,46,Everton,home,home,2-1,15.2,10.56
adrian,2020,2,6,14,11,46,Brighton,home,home,2-1,23.76,13.07
adrian,2020,2,6,14,11,46,Sheff Utd,home,home,2-1,16.59,10.09
adrian,2020,2,6,14,11,46,Man City,home,home,4-1,3.26,23.79
adrian,2020,2,6,14,11,46,draw,draw,draw,Other,37.93,12.18
adrian,2020,2,6,14,11,46,Southampton,home,home,2-0,16.49,8.62
adrian,2020,2,6,14,11,46,Liverpool,away,away,3-0,8.06,11.28
adrian,2020,2,6,14,11,46,draw,draw,draw,1-1,38.26,8.01
adrian,2020,2,6,14,11,46,Arsenal,home,home,1-0,10.66,6.69
adrian,2020,2,6,14,11,46,draw,draw,draw,Other,36.8,15.4
stevie,2020,2,7,19,32,1,Everton,home,home,1-0,15.2,7.23
stevie,2020,2,7,19,32,1,Watford,away,away,2-1,38.67,16.99
stevie,2020,2,7,19,32,1,Sheff Utd,home,home,1-0,16.59,6.9
stevie,2020,2,7,19,32,1,Man City,home,home,4-1,3.26,23.79
stevie,2020,2,7,19,32,1,Wolves,home,home,2-1,29.89,11.56
stevie,2020,2,7,19,32,1,Southampton,home,home,2-0,16.49,8.62
stevie,2020,2,7,19,32,1,Liverpool,away,away,5-0,8.06,34.44
stevie,2020,2,7,19,32,1,draw,draw,draw,1-1,38.26,8.01
stevie,2020,2,7,19,32,1,draw,draw,draw,1-1,33.96,7.95
stevie,2020,2,7,19,32,1,Chelsea,home,home,2-1,18.91,11.47
alf,2020,2,7,19,56,13,Everton,home,home,2-1,15.2,10.56
alf,2020,2,7,19,56,13,draw,draw,draw,1-1,37.57,9.15
alf,2020,2,7,19,56,13,Sheff Utd,home,home,3-1,16.59,18.06
alf,2020,2,7,19,56,13,Man City,home,home,2-1,3.26,20.61
alf,2020,2,7,19,56,13,Leicester,away,away,2-1,32.18,12.61
alf,2020,2,7,19,56,13,Southampton,home,home,1-0,16.49,7.1
alf,2020,2,7,19,56,13,Liverpool,away,away,1-0,8.06,10.09
alf,2020,2,7,19,56,13,Tottenham,away,away,2-0,18.12,10.02
alf,2020,2,7,19,56,13,Arsenal,home,home,1-0,10.66,6.69
alf,2020,2,7,19,56,13,draw,draw,draw,Other,36.8,15.4
alf,2020,2,7,19,56,26,Everton,home,home,2-1,15.2,10.56
alf,2020,2,7,19,56,26,draw,draw,draw,1-1,37.57,9.15
alf,2020,2,7,19,56,26,Sheff Utd,home,home,3-1,16.59,18.06
alf,2020,2,7,19,56,26,Man City,home,home,2-1,3.26,20.61
alf,2020,2,7,19,56,26,Leicester,away,away,2-1,32.18,12.61
alf,2020,2,7,19,56,26,Southampton,home,home,1-0,16.49,7.1
alf,2020,2,7,19,56,26,Liverpool,away,away,1-0,8.06,10.09
alf,2020,2,7,19,56,26,Tottenham,away,away,2-0,18.12,10.02
alf,2020,2,7,19,56,26,Arsenal,home,home,1-0,10.66,6.69
alf,2020,2,7,19,56,26,draw,draw,draw,Other,36.8,15.4
karldale,2020,2,7,20,0,24,Everton,home,home,2-0,15.2,8.34
karldale,2020,2,7,20,0,24,Watford,away,away,2-1,38.67,16.99
karldale,2020,2,7,20,0,24,Bournemouth,away,away,2-1,49.29,20.18
karldale,2020,2,7,20,0,24,draw,draw,draw,Other,29.32,43.16
karldale,2020,2,7,20,0,24,Leicester,away,away,2-1,32.18,12.61
karldale,2020,2,7,20,0,24,Southampton,home,home,2-1,16.49,9.64
karldale,2020,2,7,20,0,24,Liverpool,away,away,3-2,8.06,27.31
karldale,2020,2,7,20,0,24,Tottenham,away,away,2-0,18.12,10.02
karldale,2020,2,7,20,0,24,draw,draw,draw,1-1,33.96,7.95
karldale,2020,2,7,20,0,24,Chelsea,home,home,2-0,18.91,11.47
chris,2020,2,8,9,39,58,Everton,home,home,2-0,15.2,8.34
chris,2020,2,8,9,39,58,draw,draw,draw,1-1,37.57,9.15
chris,2020,2,8,9,39,58,Sheff Utd,home,home,2-0,16.59,7.97
chris,2020,2,8,9,39,58,Man City,home,home,3-2,3.26,45.99
chris,2020,2,8,9,39,58,draw,draw,draw,1-1,37.93,6.83
chris,2020,2,8,9,39,58,Southampton,home,home,2-0,16.49,8.62
chris,2020,2,8,9,39,58,Liverpool,away,away,3-0,8.06,11.28
chris,2020,2,8,9,39,58,Aston Villa,home,home,2-1,43.62,15.02
chris,2020,2,8,9,39,58,Arsenal,home,home,2-1,10.66,7.53
chris,2020,2,8,9,39,58,draw,draw,draw,Other,36.8,15.4
chris,2020,2,8,9,39,59,Everton,home,home,2-0,15.2,8.34
chris,2020,2,8,9,39,59,draw,draw,draw,1-1,37.57,9.15
chris,2020,2,8,9,39,59,Sheff Utd,home,home,2-0,16.59,7.97
chris,2020,2,8,9,39,59,Man City,home,home,3-2,3.26,45.99
chris,2020,2,8,9,39,59,draw,draw,draw,1-1,37.93,6.83
chris,2020,2,8,9,39,59,Southampton,home,home,2-0,16.49,8.62
chris,2020,2,8,9,39,59,Liverpool,away,away,3-0,8.06,11.28
chris,2020,2,8,9,39,59,Aston Villa,home,home,2-1,43.62,15.02
chris,2020,2,8,9,39,59,Arsenal,home,home,2-1,10.66,7.53
chris,2020,2,8,9,39,59,draw,draw,draw,Other,36.8,15.4
chris,2020,2,8,9,39,59,Everton,home,home,2-0,15.2,8.34
